GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",680,38,64192,11369,85.0,5.3,63208,9876,21.8,7.8,13336,9253,20.0,6.9,18404,4005,3.5,2.8,10329,5895,2.2,2.0,9173,2675,9.0,5.2,21413,7031,578,58,66861,12344,8.1,4.6,N,N,48.1,10.2,N,N,23.4,9.0,N,N,12.8,6.8,N,N,5.7,4.0,N,N,1.9,2.3,N,N,2732,254,16255,3236,91.9,5.0,15810,3101,0.2,0.4,N,N,0.0,1.2,-,**,6.8,5.2,9776,4882,0.0,1.2,-,**,0.9,1.5,N,N,0.2,0.3,N,N,2.0,1.5,63867,43911,91.3,5.0,15705,3118,46.5,(X),(X),(X),48.6,(X),(X),(X),28.5,(X),(X),(X)
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",508,68,56514,11744,76.6,12.2,63866,14497,17.7,10.1,7700,12059,17.3,9.4,17538,4244,1.4,2.2,-,**,4.9,8.1,19480,7,9.1,7.0,22335,10036,418,87,63515,14594,13.2,10.7,N,N,26.3,14.5,N,N,51.7,17.2,N,N,2.6,3.0,N,N,4.5,5.3,N,N,1.7,2.6,N,N,2186,402,13164,3057,97.0,2.7,13000,3143,0.5,0.6,3840,10204,0.0,1.5,-,**,2.4,2.7,21745,3145,0.0,1.5,-,**,0.1,0.2,N,N,0.0,1.5,-,**,0.1,0.2,N,N,97.0,2.7,13000,3143,44.5,(X),(X),(X),42.3,(X),(X),(X),31.5,(X),(X),(X)
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",754,49,65061,11995,75.3,11.4,67345,11235,38.5,10.7,9827,4745,34.5,12.0,19047,3232,4.9,4.0,11943,3934,4.4,3.6,7467,1560,16.2,9.3,15318,6219,640,64,68765,12747,19.1,11.3,N,N,48.6,11.1,N,N,21.6,8.3,N,N,3.3,3.1,N,N,5.3,5.4,N,N,2.2,2.7,N,N,2998,521,16548,3602,98.5,1.4,16352,3644,0.5,0.7,N,N,0.0,1.1,-,**,1.0,1.1,32757,7214,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,1.0,0.7,2997,3834,97.8,1.4,16469,3696,46.6,(X),(X),(X),47.0,(X),(X),(X),31.4,(X),(X),(X)
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",762,58,87354,15361,86.9,5.7,79719,12291,34.6,9.1,30951,13098,29.8,8.2,20119,3720,3.9,3.6,15030,8232,5.6,4.4,5186,2374,5.0,3.8,7105,8001,652,67,89973,15701,7.2,4.4,N,N,37.3,10.3,N,N,35.4,10.7,N,N,6.7,4.9,N,N,9.5,7.7,N,N,3.8,4.2,N,N,3126,371,21703,4493,99.6,0.6,21747,4502,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.4,0.6,N,N,0.5,0.6,N,N,99.3,0.7,21803,4518,59.2,(X),(X),(X),61.0,(X),(X),(X),38.5,(X),(X),(X)
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",797,57,83689,23040,79.2,6.6,72416,15362,30.4,8.6,48688,43936,30.9,8.8,20700,3733,1.0,1.1,8313,1794,1.9,2.4,2327,4122,13.4,6.4,25741,13358,611,71,91312,26303,11.5,7.1,N,N,46.3,10.1,N,N,29.8,10.7,N,N,10.1,5.4,N,N,1.8,2.8,N,N,0.5,0.9,N,N,2774,365,24605,6762,94.3,6.2,25696,7179,0.0,1.2,-,**,0.0,1.2,-,**,4.4,6.0,5783,997,0.0,1.2,-,**,0.0,1.2,-,**,1.3,2.1,N,N,3.6,3.6,19899,20536,90.7,7.2,25926,7269,55.7,(X),(X),(X),58.8,(X),(X),(X),39.3,(X),(X),(X)
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",967,88,58053,9743,75.9,8.9,58069,9432,19.4,7.4,9967,7718,35.0,9.5,18667,3553,6.6,3.6,8367,1241,3.4,2.5,11236,8225,13.1,6.2,26472,12051,717,104,64484,9188,7.3,6.0,49573,30407,49.9,12.3,59069,14484,34.6,10.0,69875,13776,4.0,4.0,57503,21831,4.2,4.0,117133,25442,0.0,4.4,-,**,3597,549,15877,2623,98.7,1.8,15995,2615,0.0,0.1,N,N,1.3,1.8,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.1,N,N,0.0,0.9,-,**,1.4,1.6,38392,22051,97.2,2.4,15657,2483,57.4,(X),(X),(X),58.0,(X),(X),(X),40.1,(X),(X),(X)
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",1660,75,85866,8970,86.6,5.8,91946,9634,17.6,4.9,4515,2719,11.7,4.0,18023,3504,5.1,3.4,9470,3114,2.1,1.7,6163,3239,6.1,2.6,21412,9973,527,117,89810,15395,19.2,10.8,N,N,26.4,12.5,N,N,43.6,12.9,N,N,5.5,5.9,N,N,4.6,7.0,N,N,0.8,1.8,N,N,3184,224,45760,4275,85.3,5.4,44204,3824,3.4,2.1,83419,36769,0.9,1.3,N,N,7.0,4.2,51007,21797,0.0,1.0,-,**,2.2,1.8,45926,56145,1.2,1.0,27774,14547,13.0,4.8,29544,14607,75.7,6.8,46586,3760,39.0,(X),(X),(X),44.0,(X),(X),(X),32.7,(X),(X),(X)
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",1147,104,55497,13662,80.7,7.4,49809,10521,12.9,5.7,74630,69949,17.1,6.0,16592,2239,5.2,3.7,8230,1646,4.4,4.4,6634,4585,4.0,2.9,15680,11845,808,132,62004,18011,14.1,7.7,19404,8616,50.0,12.9,47140,15419,14.4,6.7,107989,99949,7.9,5.7,46269,35568,8.4,7.5,112478,40172,5.2,5.2,135864,38227,4223,651,15500,3543,79.3,10.0,15470,4216,0.2,0.3,N,N,0.0,0.8,-,**,2.6,2.4,19602,9688,0.0,0.8,-,**,16.7,10.0,13953,8023,1.2,1.2,32394,25473,19.4,10.3,14770,7133,77.1,10.1,15247,4349,54.7,(X),(X),(X),46.8,(X),(X),(X),39.4,(X),(X),(X)
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",980,82,60187,8775,75.6,7.1,65389,9185,15.7,5.1,25737,13299,19.4,5.6,17181,5007,20.8,7.1,9470,2830,4.4,3.3,2481,2720,6.2,3.4,13044,5796,724,97,69226,10281,8.7,4.4,38173,14886,33.3,10.3,41816,9921,35.5,10.5,82386,16015,10.8,5.6,73840,36812,11.7,6.2,125934,62594,0.0,4.4,-,**,3640,418,16778,2668,80.7,7.1,17420,3145,1.1,0.9,9354,1962,0.0,0.9,-,**,12.3,3.6,13840,9101,0.0,0.9,-,**,4.5,5.2,18996,23907,1.4,1.8,4835,10909,14.9,10.0,11876,4707,71.2,10.2,18543,3152,39.0,(X),(X),(X),37.8,(X),(X),(X),31.0,(X),(X),(X)
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",1326,114,69095,9183,70.7,6.5,82344,9876,12.7,5.5,16190,14545,29.7,5.6,11375,1782,5.5,3.8,5838,1966,2.6,2.7,2763,2340,17.3,8.3,23739,19255,399,127,82912,19500,26.8,15.8,N,N,34.8,16.4,N,N,13.8,10.4,N,N,11.0,10.8,N,N,1.8,2.7,N,N,11.8,17.0,N,N,2672,358,35105,4007,83.1,7.0,37203,5097,1.9,2.2,19298,12749,0.0,1.2,-,**,6.7,4.2,28231,17653,0.0,1.2,-,**,5.2,5.3,34245,13235,3.2,2.3,5764,6739,34.7,11.0,29663,7709,54.9,11.2,40704,5661,37.1,(X),(X),(X),53.6,(X),(X),(X),34.9,(X),(X),(X)
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",1957,90,40114,5097,77.0,5.5,42499,5902,10.5,3.9,8280,5991,19.7,4.0,12065,2842,16.4,5.6,10288,2294,0.9,1.0,282,120,11.3,3.8,15913,5998,1254,129,41136,6325,12.1,5.4,19652,9841,41.4,8.2,28497,7411,21.8,7.1,75125,24498,13.3,6.7,40973,7210,6.0,5.2,51312,18586,5.4,5.7,38340,10808,5587,511,14528,2067,61.6,5.8,16485,3008,4.6,1.9,32356,10476,0.0,0.6,-,**,25.9,5.4,8324,1916,0.0,0.6,-,**,5.6,4.9,10764,3107,2.3,2.4,5198,6481,5.9,4.4,16453,8671,60.4,5.8,16611,3089,37.6,(X),(X),(X),39.2,(X),(X),(X),27.5,(X),(X),(X)
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",1549,92,53672,6429,90.0,3.2,53646,6774,10.9,4.1,11241,3919,13.2,4.1,16077,2793,5.3,2.9,8913,1515,2.5,1.8,2403,1484,5.9,3.3,22781,10826,1139,128,59722,8235,6.3,3.1,46979,18237,33.3,8.8,40071,7714,29.0,8.4,70969,15521,15.3,7.1,43816,10251,12.1,5.8,98326,32046,4.0,3.6,105248,69879,5401,658,15988,2431,74.7,7.2,15458,2630,8.9,4.4,19258,5181,0.0,0.6,-,**,10.3,4.6,19257,8055,0.0,0.6,-,**,6.0,4.1,12711,4394,0.2,0.2,-,**,8.1,4.3,13462,3170,72.1,7.3,15562,2779,36.9,(X),(X),(X),38.3,(X),(X),(X),25.0,(X),(X),(X)
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",897,67,85981,12295,98.0,2.5,82679,12562,17.6,7.4,3772,2384,8.5,4.8,23486,3648,0.7,1.0,4917,30,1.6,2.3,1300,2,4.9,4.2,11905,4825,282,77,59041,11792,1.8,2.8,N,N,45.7,17.7,N,N,26.6,14.8,N,N,12.1,10.7,N,N,4.3,4.9,N,N,9.6,10.0,N,N,2794,376,29516,3502,70.5,9.0,34398,4286,3.4,2.4,16592,8285,0.7,1.0,23295,4022,3.6,3.2,19549,11448,0.0,1.2,-,**,19.2,8.0,17388,6330,2.6,2.9,19314,8096,38.2,7.7,18265,4118,54.7,8.3,38331,4711,46.0,(X),(X),(X),27.3,(X),(X),(X),40.0,(X),(X),(X)
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",913,55,52338,7238,85.5,6.0,54948,8500,12.9,5.0,6573,5527,16.2,5.2,14097,3521,5.1,3.4,10991,3633,4.2,3.3,5474,5469,6.6,3.5,12998,5893,752,71,48341,8359,11.4,6.0,31616,13441,39.9,11.7,25227,8305,18.0,5.8,56101,25024,11.8,6.1,43333,11372,8.4,5.4,116665,31437,10.5,5.3,92216,28158,3609,378,13873,1790,35.7,8.7,15503,4222,1.0,0.8,55517,6085,0.5,0.8,-,**,44.8,10.2,10498,2523,0.0,0.9,-,**,18.0,8.6,17119,6370,0.0,0.9,-,**,28.3,8.4,17079,4998,25.4,7.1,14888,4217,41.0,(X),(X),(X),43.9,(X),(X),(X),30.1,(X),(X),(X)
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",1426,85,71090,10719,81.3,5.2,73622,12090,15.8,5.0,13036,8560,18.4,5.1,16270,3944,9.3,4.1,11649,3156,2.9,2.7,3438,1975,11.9,4.1,36015,14027,1077,105,73523,13438,15.9,6.0,N,N,44.5,10.7,N,N,27.3,9.0,N,N,5.6,3.4,N,N,5.6,4.3,N,N,1.2,2.4,N,N,4072,401,25313,3936,63.1,8.3,28862,4906,4.0,2.2,31266,13026,0.0,0.8,-,**,21.5,6.7,8416,2933,0.0,0.8,-,**,9.3,6.3,40307,30072,2.0,1.3,13012,10453,13.9,6.4,42111,19688,57.9,7.9,27836,5142,32.7,(X),(X),(X),33.6,(X),(X),(X),22.3,(X),(X),(X)
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",1463,64,25395,3879,50.4,9.4,34131,5458,0.0,2.2,-,**,37.6,8.7,11275,1173,28.4,7.6,7468,1777,13.9,5.9,2956,1021,5.5,4.3,10193,3955,966,135,29579,4776,36.0,10.4,N,N,42.3,11.9,N,N,8.7,7.8,N,N,6.9,6.1,N,N,2.6,4.1,N,N,3.4,4.2,N,N,4169,508,9330,1263,29.7,10.9,8124,1982,41.3,6.6,10571,2403,0.5,0.8,N,N,0.5,0.8,N,N,0.0,0.8,-,**,25.8,8.7,9068,1508,2.2,2.5,7060,10181,64.4,6.5,8774,1281,0.5,0.8,N,N,45.2,(X),(X),(X),47.5,(X),(X),(X),31.5,(X),(X),(X)
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",2080,114,49482,9304,80.2,5.5,51939,10609,13.4,4.7,9617,6389,21.7,6.1,14368,2314,12.8,5.3,9287,1615,2.1,2.0,8193,3486,8.2,4.5,18181,9096,1370,159,54543,12831,9.6,6.0,15208,10216,47.5,9.9,47559,23084,16.1,6.8,54197,13832,15.8,6.5,57163,21108,4.7,3.8,113182,70728,6.3,5.1,117319,47417,6125,661,17631,3420,59.3,8.9,13802,2950,12.8,5.1,32674,16645,0.3,0.4,N,N,15.0,5.6,20009,9144,0.0,0.5,-,**,7.7,5.4,25146,5631,4.9,4.2,6593,4860,15.5,5.0,22502,4263,55.1,8.3,13629,3150,35.0,(X),(X),(X),39.1,(X),(X),(X),24.6,(X),(X),(X)
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",2392,195,44183,5981,65.1,8.0,49752,6458,8.7,4.3,5402,4849,40.7,7.4,12785,1698,6.1,3.8,8476,2365,3.1,3.1,11084,5632,16.8,5.2,17721,5455,1515,232,48338,7572,24.2,10.0,N,N,43.5,12.4,N,N,20.2,9.5,N,N,10.6,6.0,N,N,0.9,1.4,N,N,0.6,1.0,N,N,5819,653,18646,2826,31.1,7.1,21903,4950,17.7,4.7,26160,5953,0.8,1.2,N,N,26.7,4.5,12635,2890,0.0,0.6,-,**,22.2,8.7,13374,6577,1.5,1.7,N,N,43.5,7.2,19033,5831,14.6,4.3,20425,6533,42.5,(X),(X),(X),41.8,(X),(X),(X),28.9,(X),(X),(X)
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",1121,72,55496,10794,74.8,7.6,67947,13342,9.8,5.2,11466,5655,17.0,6.5,11882,2591,7.2,4.3,11536,3616,3.1,3.6,4123,1391,4.8,3.3,9130,8167,688,126,63673,15552,16.6,9.5,14621,5540,38.2,16.6,39097,11623,10.5,7.9,185425,28795,21.7,12.6,56635,12826,6.1,4.2,144538,21744,7.0,7.7,83302,47606,3533,650,18207,4372,44.7,12.5,24689,9240,15.6,7.6,20431,7174,0.0,0.9,-,**,23.7,12.0,9554,3899,0.0,0.9,-,**,15.1,11.3,11370,8175,0.9,0.9,-,**,16.1,11.2,14457,9536,44.0,12.2,23943,9179,24.2,(X),(X),(X),25.0,(X),(X),(X),22.1,(X),(X),(X)
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",3128,160,40894,5480,73.9,5.2,46706,6718,4.3,2.3,32687,25712,23.6,4.9,9974,1478,15.2,4.3,8173,834,2.3,2.5,311,137,10.5,4.0,8684,3548,1776,240,42218,5932,10.1,4.8,N,N,51.3,10.1,N,N,19.7,8.8,N,N,15.0,6.8,N,N,2.9,3.0,N,N,0.9,1.5,N,N,7776,711,17064,2221,47.2,9.1,22949,3982,14.7,3.8,11707,4513,0.2,0.3,N,N,2.7,2.1,18950,16271,0.0,0.4,-,**,29.3,9.0,11368,2263,5.9,3.9,10803,4957,69.7,6.4,14690,2014,15.0,4.3,31908,5914,50.3,(X),(X),(X),48.0,(X),(X),(X),36.2,(X),(X),(X)
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",2083,82,63771,10543,78.4,5.6,72463,13126,13.1,4.6,4851,1914,15.6,4.5,12969,4251,11.1,4.8,9295,1350,2.3,2.1,2230,2701,11.6,4.5,15844,6951,1189,168,79392,15747,10.6,5.3,20361,7623,43.1,11.9,47727,8257,24.3,9.5,95940,23840,5.9,5.1,46090,24357,7.2,4.4,253891,162149,8.9,6.9,137808,24317,5667,599,24806,3697,55.7,7.8,27219,5836,9.6,2.8,35234,9702,1.4,2.2,-,**,23.6,7.7,17825,6223,0.0,0.6,-,**,7.4,3.2,16841,6737,2.3,1.6,35802,21973,12.1,2.8,17097,4659,50.5,7.1,28337,6621,29.0,(X),(X),(X),32.0,(X),(X),(X),26.2,(X),(X),(X)
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",1262,80,82895,13822,78.8,7.2,92933,15980,21.5,6.7,14958,4661,16.9,7.6,13709,5257,8.9,5.7,7772,3601,4.1,3.4,4813,1889,5.5,3.3,42393,24357,583,125,93440,19616,15.8,9.6,N,N,32.2,13.4,N,N,42.2,12.6,N,N,3.4,3.9,N,N,4.1,4.1,N,N,2.2,3.3,N,N,2829,323,38363,5305,83.6,6.7,40750,5982,2.2,2.5,19763,3317,0.0,1.1,-,**,5.9,4.6,31736,19093,0.0,1.1,-,**,3.4,2.3,30608,10631,4.8,3.7,19041,13831,26.4,9.9,20130,5462,63.6,9.8,47119,6567,40.3,(X),(X),(X),43.9,(X),(X),(X),36.8,(X),(X),(X)
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",1367,78,68423,8998,83.9,5.5,73622,9393,13.0,3.9,9708,5326,21.4,4.9,13474,2888,5.6,3.9,7713,2912,2.9,2.6,4969,4348,9.0,4.8,13923,6503,890,116,70118,9663,6.2,4.1,35855,25225,41.1,10.9,55383,13535,27.0,10.4,95985,17870,14.0,8.7,71406,21603,5.4,5.4,111525,59411,6.3,5.2,50848,15530,4155,425,23456,3308,41.1,7.6,30479,6277,4.9,2.4,25167,11209,0.0,0.8,-,**,31.9,8.0,18559,4595,0.0,0.8,-,**,16.1,8.6,19689,6160,5.9,4.3,9897,4287,20.7,9.2,19694,4628,37.6,7.8,31957,6711,29.9,(X),(X),(X),33.5,(X),(X),(X),19.1,(X),(X),(X)
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",1444,67,86073,12286,79.1,6.7,101442,12151,12.5,4.9,3425,2384,19.7,5.8,16430,3685,8.2,5.2,9907,2189,1.8,1.8,2738,983,3.0,2.2,10875,11657,397,95,96517,22246,17.6,10.3,N,N,20.4,10.4,N,N,50.9,12.7,N,N,6.3,6.5,N,N,2.5,4.2,N,N,2.3,3.7,N,N,2812,245,45555,5422,88.0,4.8,45708,5892,0.1,0.1,16033,3678,0.0,1.1,-,**,6.7,4.1,43456,24512,0.0,1.1,-,**,1.7,1.9,59579,4033,3.4,1.9,39710,23926,8.8,3.6,57142,18013,81.7,5.2,44846,6055,37.7,(X),(X),(X),49.4,(X),(X),(X),37.8,(X),(X),(X)
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",1592,120,62697,7230,85.8,5.6,62926,7369,14.9,4.8,15537,9137,17.8,5.4,16337,3300,7.0,4.0,10961,2330,1.1,1.3,1544,1729,10.2,3.7,20591,10405,917,139,67215,11643,12.5,6.8,19331,7316,35.4,9.1,32035,7700,31.2,10.9,100635,25495,8.8,4.7,89114,54915,6.3,3.6,121060,42469,5.7,5.4,115015,15868,4373,532,23291,3092,49.3,8.8,29106,5823,5.3,3.6,25963,6918,0.0,0.7,-,**,38.9,9.7,15514,3737,0.0,0.7,-,**,2.2,1.8,33774,15694,4.3,4.0,18329,10607,4.0,2.4,34291,10245,48.6,8.7,28756,5890,36.1,(X),(X),(X),36.1,(X),(X),(X),25.8,(X),(X),(X)
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",833,73,73808,8355,83.7,6.5,79435,9095,19.2,6.7,7833,5579,23.5,7.3,14065,3016,1.1,1.5,14933,2091,0.0,3.8,-,**,7.7,3.6,12822,7161,347,80,87641,13788,8.6,7.9,28440,3689,28.0,15.7,92642,21181,39.5,14.2,113729,23733,18.4,15.7,47492,16952,5.5,4.2,102716,41144,0.0,8.9,-,**,1654,199,38060,4841,89.0,7.5,40149,4701,0.2,0.4,N,N,0.0,1.9,-,**,4.3,4.3,32338,36899,0.0,1.9,-,**,5.6,5.8,7668,1444,0.9,1.1,N,N,15.2,7.4,24924,7493,79.6,8.4,40917,5152,46.5,(X),(X),(X),37.8,(X),(X),(X),31.2,(X),(X),(X)
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",1521,86,82593,15233,79.4,5.7,90636,20059,29.3,7.3,7399,4595,19.1,5.8,15589,2922,5.6,3.1,8126,1413,1.5,2.3,1035,10,15.4,6.6,22745,12503,783,118,115647,29185,5.1,3.5,N,N,29.6,12.3,N,N,47.4,11.2,N,N,5.9,5.3,N,N,6.8,5.7,N,N,5.2,7.9,N,N,3557,339,35662,7027,69.0,8.9,41565,10074,11.0,7.5,31754,7611,0.4,0.7,N,N,14.8,7.6,20142,3298,0.0,0.9,-,**,0.8,1.1,N,N,4.0,3.0,11503,10711,7.3,3.3,34233,8237,63.2,9.0,41847,10928,35.6,(X),(X),(X),37.2,(X),(X),(X),25.1,(X),(X),(X)
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",1338,89,80305,9483,90.1,4.2,80278,10275,11.3,4.1,9011,6835,20.6,6.0,19785,5276,4.3,4.2,6152,872,0.7,1.2,3250,20,5.9,2.9,26146,5917,572,120,74856,13780,9.1,5.5,N,N,43.9,14.0,N,N,30.8,13.1,N,N,13.1,9.3,N,N,3.1,3.6,N,N,0.0,5.5,N,N,2929,360,37844,5289,86.4,7.4,40507,5681,0.7,0.8,N,N,3.0,4.7,9061,954,3.6,2.4,35248,18753,0.0,1.1,-,**,6.0,5.3,11638,6879,0.3,0.5,N,N,22.4,9.2,13615,3947,73.0,9.2,45116,6872,49.0,(X),(X),(X),47.2,(X),(X),(X),40.9,(X),(X),(X)
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",1100,24,97665,16957,73.5,5.6,114555,21836,29.7,7.1,13314,6489,20.8,6.9,16109,3451,3.3,2.4,13592,4672,1.1,1.7,10008,15,15.1,5.7,32039,19304,522,88,136000,30120,6.7,4.6,N,N,18.4,8.1,N,N,55.9,13.9,N,N,4.2,4.9,N,N,14.8,12.2,N,N,0.0,6.0,N,N,2349,197,46621,6809,87.4,5.3,49267,7533,1.8,1.8,21098,35046,0.2,0.4,-,**,5.2,3.6,39070,34022,0.0,1.4,-,**,1.7,1.5,30713,40955,3.7,2.7,N,N,11.6,5.2,31950,14535,79.1,7.3,51655,8264,17.8,(X),(X),(X),9.2,(X),(X),(X),10.2,(X),(X),(X)
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",1194,66,86472,21326,84.6,5.8,95970,23325,11.7,4.5,7340,5887,15.6,5.2,13917,1853,4.6,3.0,6155,2436,1.7,1.8,3980,4300,6.0,3.8,8101,4528,350,77,133112,63601,16.6,10.9,N,N,41.7,22.2,N,N,31.7,24.9,N,N,0.0,8.9,N,N,7.4,10.7,N,N,2.6,3.9,N,N,2555,264,41159,9480,90.1,5.5,42216,10212,0.0,1.3,-,**,0.0,1.3,-,**,5.0,3.6,48687,29294,0.0,1.3,-,**,4.8,4.7,13043,2271,0.1,0.3,N,N,16.8,8.7,18499,4740,77.5,8.6,45834,11267,30.7,(X),(X),(X),32.6,(X),(X),(X),24.3,(X),(X),(X)
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",1993,85,91067,8980,91.9,4.4,89581,9725,14.7,5.2,20532,14312,17.0,5.6,16804,2804,2.7,1.6,6402,1559,0.4,0.6,-,**,9.8,4.0,24334,6150,1078,147,101399,12147,5.2,4.9,N,N,27.4,8.7,N,N,42.1,10.6,N,N,15.2,9.0,N,N,8.8,7.6,N,N,1.3,1.6,N,N,4555,397,40688,3986,67.6,8.0,43210,4445,13.6,5.1,34787,15635,0.2,0.3,-,**,7.0,4.5,37670,15623,0.0,0.7,-,**,8.4,5.8,41119,24801,3.2,2.5,20572,13790,17.5,7.0,30186,12170,59.9,8.0,45989,4106,30.9,(X),(X),(X),35.1,(X),(X),(X),25.8,(X),(X),(X)
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",1845,76,32282,4040,67.3,7.9,38903,5440,7.2,3.2,3701,1712,30.3,7.4,11111,1784,11.4,5.5,7784,1275,2.7,2.6,4392,387,8.5,3.7,11636,3808,965,137,30710,4752,19.1,9.1,N,N,49.3,11.4,N,N,17.6,8.3,N,N,8.0,5.4,N,N,1.3,2.1,N,N,4.7,3.5,N,N,4178,332,14732,1990,40.0,8.1,19362,3888,18.5,8.6,11475,4234,1.0,1.5,11679,38588,12.8,2.9,10989,4020,0.0,0.8,-,**,24.2,8.0,12078,2904,3.5,2.1,11895,4739,53.3,7.5,12103,2258,23.8,6.2,22978,6399,38.9,(X),(X),(X),39.0,(X),(X),(X),30.2,(X),(X),(X)
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",1834,102,53747,6471,78.0,5.7,60982,6701,1.9,1.6,1038,1366,19.8,3.9,13066,2332,9.5,4.4,9501,2405,6.9,3.9,4525,1444,10.9,4.3,18411,8150,1154,137,55702,8843,14.0,7.1,17907,8744,44.1,9.1,48879,9870,13.5,5.8,78056,33159,10.7,4.8,67898,23258,8.0,6.5,100952,29289,9.8,6.5,59313,6761,5597,565,18538,2313,23.4,5.9,19282,6768,44.9,7.9,21248,3562,0.0,0.6,-,**,5.1,3.2,22883,10679,0.0,0.6,-,**,25.4,9.1,10850,2834,1.2,0.9,47457,22942,39.4,8.3,11157,2914,11.0,3.8,28313,9501,38.7,(X),(X),(X),38.5,(X),(X),(X),30.8,(X),(X),(X)
